idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
240,2.8652949926082996,-4.364864318402264,910,917,89679.68414836378,43166.47824087994,89673.3625580182,43162.96929528828
241,2.917406811905634,-4.279335170072817,898,898,89680.2599643617,43165.46060008502,89673.97751017947,43161.95006385771
242,3.1599994323807583,-4.115812560434366,881,890,89680.99171098099,43164.505178588435,89674.64575291915,43160.946210137845
243,3.6117018946315143,-3.985336362051705,860,875,89681.92286550903,43163.575746167866,89675.23355086845,43159.97462690951
244,4.203898141118211,-3.7709646111891253,854,870,89683.01051009505,43162.566926193314,89675.78994624242,43159.18138435065
245,4.75976031617653,-3.564418427404877,847,865,89684.13074539563,43161.34857050164,89676.30643448481,43158.5074245135
246,4.073754325593496,-3.345549422978953,837,830,89683.98134559645,43159.62967482056,89676.78357245002,43157.83019438275
247,3.447758348159001,-3.2199970859059226,816,826,89683.68028313367,43157.94521276821,89677.0599108175,43157.151718644855
248,3.1279264118579158,-3.012552893068009,810,800,89683.46508046467,43156.33553817161,89677.32612008974,43156.47210906646
249,3.0101793395512453,-3.019302683803644,795,785,89683.20113357001,43154.767626760804,89677.2588390495,43155.78928683212
250,3.098522070588254,-3.154819215410099,787,782,89682.88315425102,43153.199848272096,89676.95460148198,43155.18895342365
251,3.440182958771471,-3.1323832827227345,769,780,89682.54388548291,43151.5754490517,89676.69264084287,43154.5690360575
252,3.576980376860595,-3.085388825096108,754,776,89681.82399548036,43150.11079393092,89676.3719026578,43153.93987309402
253,3.617918076712852,-3.4846957471950053,749,743,89680.87791613692,43148.831190375204,89675.61834260893,43153.60445020841
254,3.7872527010874806,-3.616291534042105,734,739,89679.95182669662,43147.61480913791,89674.93965708785,43153.06371940093
255,3.6103284315636497,-3.903287691711218,724,714,89678.71716373807,43146.774366688434,89674.10125949261,43152.70292935107
256,3.428969355626713,-3.896442911327209,703,707,89677.41722612861,43146.065121072206,89673.43469820697,43152.213383935334
257,3.541835268163928,-3.8040359180406944,688,698,89676.23977438084,43145.23505775326,89672.70880872809,43151.676649563015
258,3.7186594831016455,-3.681061528013162,678,687,89675.02707463829,43144.4587236414,89671.91136598663,43151.170521510845
259,4.045244627867447,-3.689955747415253,662,669,89673.75763244012,43143.61070047025,89671.11546123629,43150.880656190566
260,4.254474948900167,-3.5832494724156843,657,667,89672.306875947,43142.96318534961,89670.40244246565,43150.56601753372
261,4.125027031458132,-3.4996275572323805,648,637,89670.6782907612,43142.80581909594,89669.70303368304,43150.36784469946
262,3.81304323028836,-3.3585456937194573,622,633,89669.02403673388,43143.01311110308,89669.01083687767,43150.18468787941
263,3.6904899711746006,-3.2682998146477376,617,628,89667.52287787602,43143.19272261758,89668.1558310901,43150.122666737996
264,3.606028288758618,-3.3400048159517066,603,602,89666.18829346952,43143.411481179675,89667.13814760036,43150.29226260491
265,3.567288900095132,-3.429104223226044,593,588,89664.98780428497,43143.60242790188,89665.97087832924,43150.529410084586
266,3.5148964915178125,-3.620074465969286,580,573,89663.91916109923,43143.7663998428,89664.66451591071,43150.86233225294
267,3.4206331612702963,-3.8397988713514626,569,562,89663.00390619297,43143.899897460265,89663.17544458182,43151.15830278661
268,3.3089616605323227,-4.070819646491446,541,553,89662.24036930899,43143.94827984817,89661.54023836619,43151.29477484935
269,3.2009590061168365,-3.8124622039496345,535,540,89661.67989477892,43143.93948015253,89659.82566823356,43150.70334894104
270,3.198580088750988,-3.464773786949917,530,522,89661.26015827474,43143.78923269769,89658.23481552758,43149.726200453624
271,3.095753228930642,-3.4817457806613645,526,513,89660.84312918587,43143.64042295655,89656.71228258748,43148.7589774011
272,3.03940073079403,-3.567865259718858,487,499,89660.46349988329,43143.353319336915,89655.3651696538,43147.55605567655
273,2.993912381763554,-3.549808264417853,480,492,89660.09847421954,43142.92349238836,89654.37280862832,43146.091620137166
274,2.972872359899096,-3.5129371085901826,473,478,89659.78997761737,43142.3364712432,89653.68544430082,43144.52745217617
275,3.0259512398449697,-3.3678579372627655,465,460,89659.59658782216,43141.586355616404,89653.35154251465,43142.95756125388
276,2.9477340037369966,-3.0598238142654206,443,450,89659.35439710754,43140.74215163308,89653.3862884614,43141.429487158515
277,2.9275679372998615,-2.838378896432832,437,433,89659.24953132823,43139.756317910855,89653.48901905751,43140.00660028804
278,2.8305900249933513,-2.769457875066165,421,425,89659.13647509752,43138.686691367046,89653.5364666879,43138.66566054977
279,2.7898397859911603,-2.7434102875226047,412,410,89659.13959146837,43137.612839553796,89653.61223680551,43137.35748331805
280,2.746309120726535,-2.7730304581947043,398,396,89659.18281328681,43136.54639315618,89653.68512550817,43136.05798914705
281,2.6846491698868764,-2.8427566784141267,387,384,89659.24282751454,43135.448700172026,89653.7558347947,43134.78152230638
282,2.754409347976243,-2.9509326642941622,372,368,89659.47728311467,43134.31996532505,89653.82693619134,43133.529707694346
283,2.8703103665497762,-3.0124055286778875,357,361,89659.74229591343,43133.11650799023,89653.90438492391,43132.3918414584
284,3.036083651089651,-3.0363742375307536,342,348,89660.00105740527,43131.85628243313,89653.95022801707,43131.34421942522
285,3.218803610908672,-3.1069639056272553,332,336,89660.23945213929,43130.494238338375,89653.91472303997,43130.3796237956
286,3.363015008473125,-3.1420242771599463,321,314,89660.35432603292,43129.05538060855,89653.86191602482,43129.46053291867
287,3.627616989336961,-3.212692708265561,303,290,89660.44089579262,43127.51352665644,89653.69785007392,43128.66294876976
288,3.9667571805177366,-3.211224059370737,299,309,89660.41016541838,43125.87157951913,89653.53665888585,43127.939990171624
289,4.401432223022416,-3.4639867681353445,293,281,89660.24673076664,43124.16341910318,89653.05311702668,43127.344100990245
290,4.614698436852183,-3.606892979918264,263,275,89659.66733762923,43122.545916511044,89652.61032808111,43126.764113005054
291,4.336007151254806,-3.646209533750909,253,239,89658.49248606239,43121.30432164483,89652.16543638792,43126.17096582981
292,3.9287854465545378,-3.680971172609553,247,233,89657.10502583675,43120.32540930311,89651.63260437374,43125.61322540563
293,3.610356199368888,-3.6615764328778324,226,230,89655.672336877,43119.46589910818,89651.11502189467,43125.13263400226
294,3.608915949661343,-3.593003003869666,217,227,89654.29833243617,43118.53672542669,89650.62553760219,43124.73174073907
295,3.7485841505136954,-3.592252720851102,204,212,89652.81753687323,43117.67258730532,89650.11794420879,43124.499012828106
296,4.181573771913073,-3.5979735535307844,191,200,89651.25142808672,43116.751587272476,89649.6145553266,43124.35698036922
297,4.316213104552663,-3.586497423368488,178,181,89649.54408694478,43116.374743945824,89648.98418249076,43124.257594996714
298,3.9137910817944404,-3.5810612591955304,169,158,89647.88321286514,43116.74922996168,89648.2622219018,43124.2344930675
299,3.714912733895133,-3.7311052068723742,159,150,89646.35954342187,43117.07809512695,89647.50036660653,43124.43619988535
300,3.5380815274214625,-3.7869581509687085,141,142,89645.00039125294,43117.46512503047,89646.59880504452,43124.61364093524
301,3.5216257311713326,-3.833917923868443,129,128,89643.74883454238,43117.75135367409,89645.5298046913,43124.88803131777
302,3.533041500868426,-3.8345730189234657,113,117,89642.59258701418,43118.01177084436,89644.33890688508,43125.169431818504
303,3.520033773498907,-3.786656497579151,102,103,89641.47948664067,43118.29408882879,89643.10167486228,43125.41842936607
304,3.4728523044664183,-3.7350743221970557,92,87,89640.33517306637,43118.62401642868,89641.9219560394,43125.655113501816
305,3.6380854968931455,-3.7147139350587994,71,79,89639.0686588129,43118.784512561564,89640.84006994912,43125.9207414027
306,3.7243800334049904,-3.660232683932082,62,69,89637.69645130265,43119.10811146926,89639.92594774147,43126.14812926854
307,3.8487777952553013,-3.668257389374831,50,51,89636.24710724014,43119.5397474964,89639.17197801423,43126.46440986519
308,3.985885964269449,-3.5953559396718,36,44,89634.75531161546,43120.14753075102,89638.51505669112,43126.73080848875
309,3.9917620927443718,-3.6108520900290135,27,21,89633.37887324496,43121.0572705679,89637.97155544332,43127.115901819016
310,3.9238787984783454,-3.64456666386434,12,14,89632.17856773177,43122.16902361675,89637.47408347377,43127.57632236405
311,3.82077852261815,-3.6302618878236683,2,3993,89631.17482962948,43123.37207380691,89636.93261586715,43128.101333880055
