left_x,left_y,right_x,right_y,center_x,center_y,width,w_tr_left_m,w_tr_right_m
89678.42960085499,43234.58745843782,89671.99259610561,43232.13949533366,89675.02452632596,43233.292531466686,6.886766549183417,3.6429889388811967,3.2437776103022204
89678.48214258964,43234.72241797451,89671.90706779137,43232.37467935127,89674.95679418881,43233.463638376925,6.981653475067807,3.7433417453550213,3.2383117297127852
89678.52725382189,43234.75516893424,89671.79594687987,43232.683120443085,89674.89798097836,43233.6379982559,7.043002065696307,3.797326914722229,3.2456751509740775
89678.55351754118,43234.76633630261,89671.68383197552,43233.00286306485,89674.84877038361,43233.81531338282,7.092419730340183,3.824865500308329,3.267554230031854
89678.56747962254,43234.80037648963,89671.57913137045,43233.30284878093,89674.80760635022,43233.99467200306,7.14699940749714,3.8452316891875067,3.3017677183096334
89678.57915227392,43234.86909612296,89671.44306727833,43233.568565147885,89674.77284783055,43234.17538534601,7.25362598176267,3.8690035096442035,3.3846224721184663
89678.59395184605,43234.974282312985,89671.27944151392,43233.80180210261,89674.74280487146,43234.356945426975,7.407885747206816,3.9003125324382446,3.5075732147685716
89678.61386888733,43235.11630076455,89671.13348096352,43234.00844648668,89674.71577619525,43234.53898089069,7.56198020309621,3.940612245931273,3.621367957164937
89678.63959148129,43235.29596786718,89671.00799817144,43234.18537056518,89674.69005903456,43234.721207355,7.711980472887307,3.991134700071903,3.7208457728154034
89678.67154331367,43235.51510277805,89670.90520397732,43234.32963393735,89674.6639410086,43234.90337652629,7.856294486562215,4.054020873485365,3.802273613076849
89678.71024906269,43235.77685379324,89670.82684271582,43234.438713977725,89674.63568375267,43235.08522430535,7.996168694813685,4.132848147961655,3.8633205468520306
89678.75643685767,43236.08601409028,89670.77412043457,43234.510725954846,89674.60350794894,43235.26641622051,8.13627114785529,4.233031914494421,3.903239233360869
89678.81099019322,43236.44936845149,89670.74750201486,43234.54466223647,89674.56559036866,43235.44648882964,8.285393616537371,4.362245660930332,3.9231479556070386
89678.87463454467,43236.87598622483,89670.74645714581,43234.54066148152,89674.52008544793,43235.62478859117,8.457009489724625,4.530738720603211,3.926270769121413
89678.63590538631,43237.26715750148,89670.76928277763,43234.50053968565,89674.46518532983,43235.80041576876,8.338940305567888,4.421112654081032,3.917827651486856
89678.29809105305,43237.64881911126,89670.81266610972,43234.42982122365,89674.39922991002,43235.97219020929,8.148222750015229,4.2440785439827815,3.9041442060324467
89677.95677936902,43238.03254615356,89670.87003036132,43234.341164837904,89674.3208522333,43236.13865757424,7.990513595271948,4.099607308895028,3.8909062863769206
89677.58325335592,43238.3825117504,89670.93255395502,43234.24948228456,89674.2297843805,43236.29853730195,7.830308747885556,3.948253243003781,3.882055504881775
89677.22439122085,43238.71677567496,89670.99597460924,43234.16093102695,89674.12685340297,43236.45105204577,7.716792983146503,3.8377394514357626,3.8790535317107406
89676.87903791266,43239.037883857935,89671.06016259409,43234.0793723656,89674.01271942648,43236.59537500543,7.645007926264662,3.765850655398829,3.879157270865833
89676.55839764356,43239.33195530019,89671.11254704813,43234.02701907439,89673.88789685786,43236.73055735784,7.602607254588788,3.728115569676612,3.8744916849121758
89676.30766764587,43239.56578964963,89671.10965035323,43234.05158093952,89673.75389255586,43236.85666957504,7.577986637174623,3.723049662425024,3.854936974749599
89676.16749509769,43239.71067445895,89671.00997135058,43234.18807005164,89673.61644619572,43236.979047530906,7.55640196400487,3.7375976474496646,3.818804316555205
89676.1152701976,43239.77050922642,89670.82986406964,43234.419774631766,89673.48198358758,43237.10467825627,7.521029094469212,3.747112639339399,3.773916455129813
89676.10236606144,43239.78772015537,89670.61838620777,43234.6978794161,89673.35361528165,43237.23652869083,7.482012682872899,3.7502278248324834,3.731784858040415
89676.1045420424,43239.78642332583,89670.39394563304,43234.991744818326,89673.23144248388,43237.374140758446,7.456530918663374,3.7515074647504627,3.7050234539129114
89676.123932814,43239.76009686684,89670.15473782527,43235.30959322529,89673.11619034251,43237.51758909351,7.445688113061694,3.751713726857342,3.6939743862043524
89676.1438652055,43239.71574256939,89669.9290643955,43235.654609008205,89673.010564896,43237.66824780789,7.4240524587084025,3.7429674895502827,3.6810849691581202
89676.11003711408,43239.72036301582,89669.7529548137,43235.95021366374,89672.9166702177,43237.82649317389,7.390975680574893,3.7127261026150005,3.6782495779598925
89675.97275206106,43239.86151139256,89669.66114359246,43236.10078613459,89672.82824796859,43237.98789115292,7.347071248268955,3.6603768644731156,3.6866943837958397
89675.71776991592,43240.16369983066,89669.67393406032,43236.07637699626,89672.734844309,43238.14642616125,7.296174326515885,3.6010051699085186,3.695169156607366
89675.38605629958,43240.5425372211,89669.7634178539,43235.96326812182,89672.62626878971,43238.294871654485,7.25146664989256,3.559273465049944,3.6921931848426155
89675.10224624252,43240.84141951569,89669.81180929033,43235.93629018615,89672.5004708607,43238.42912585706,7.214500459813534,3.5480129414760304,3.666487518337503
89674.99020236067,43240.990123645766,89669.71439040266,43236.09465174447,89672.36925365812,43238.55815810433,7.197210359257893,3.575448013343626,3.6217623459142674
89675.0170348241,43240.99695293482,89669.4959118281,43236.40966261894,89672.24469366198,43238.6935483956,7.178163524250479,3.6043790020525353,3.5737845221979443
89675.06809403846,43240.94386216772,89669.24646163815,43236.77045157057,89672.13319424303,43238.83989509146,7.163013319603411,3.6111375309198843,3.5518757886835264
89675.08119062589,43240.92600424066,89669.0330893017,43237.09304742268,89672.03240494644,43238.99384501984,7.160383201779831,3.6094782689225586,3.550904932857272
89675.04912551948,43240.977363326856,89668.86576681049,43237.34909547168,89671.93874572507,43239.15225294351,7.169257461759509,3.606312573372573,3.5629448883869355
89674.98095796003,43241.09387435143,89668.73652032927,43237.543048159074,89671.84841870738,43239.31259233604,7.183409216568308,3.603577082250185,3.5798321343181234
89674.88707058817,43241.258224114805,89668.63521660554,43237.69111514945,89671.75841022356,43239.47311120865,7.197912516195874,3.602102686602035,3.5958098295938394
89674.77862827855,43241.448619300616,89668.55292591339,43237.815623152586,89671.66697428569,43239.63281963008,7.2081919335697595,3.602709954299541,3.605481979270219
89674.67221768913,43241.6351277284,89668.47430368201,43237.94727732856,89671.57282408314,43239.79094260173,7.21209945932777,3.6065578473553166,3.6055416119724533
89674.58534869837,43241.78852102174,89668.37614013739,43238.11204323815,89671.47741455775,43239.948311182045,7.216007195600237,3.6118730426914643,3.6041341529087725
89674.51715293046,43241.90997352328,89668.25945435856,43238.30870968853,89671.38375389848,43240.1067226848,7.219964863095628,3.615232092149717,3.6047327709459114
89674.43948570329,43242.048036642766,89668.15260332027,43238.48902957313,89671.29424986386,43240.26751821824,7.224363045947682,3.6142432604494896,3.610119785498193
89674.31860032631,43242.26383970386,89668.08958162516,43238.591959619625,89671.20557309128,43240.42877320979,7.230724537162246,3.6136418754068207,3.6170826617554255
89674.14136890633,43242.55647109153,89668.07639830765,43238.61402665626,89671.11084000632,43240.58651407158,7.233722173836151,3.6145312385181474,3.619190935318004
89673.94345793105,43242.8568838516,89668.07681922185,43238.62459414197,89671.00561725518,43240.73745813807,7.2339288033147255,3.6225506472535693,3.611378156061156
89673.7816522693,43243.09887979515,89668.0344925247,43238.69025605717,89670.89325762658,43240.88319895229,7.24332854377596,3.6403386119343684,3.602989931841592
89673.67836218984,43243.25918009455,89667.92727782247,43238.83239421006,89670.77864732726,43241.02718597829,7.257506780414284,3.659254571534551,3.598252208879732
89673.62204402933,43243.35323241989,89667.77131554179,43239.03745972903,89670.66641500292,43241.17302307984,7.270276318963148,3.672744982725233,3.597531336237915
89673.5817656831,43243.42020890168,89667.59799237813,43239.267567207855,89670.55947646548,43241.32278384341,7.283541446492863,3.6787802312777806,3.604761215215082
89673.53304330794,43243.49592601453,89667.43219952837,43239.4890244562,89670.45718054591,43241.47575860719,7.299010543974491,3.679946750227407,3.619063793747084
89673.46809352802,43243.59524681663,89667.28238719804,43239.68809862466,89670.35828893395,43241.63095963872,7.3163358175307955,3.6782208648497114,3.6381149526810836
89673.3867528194,43243.72057992349,89667.15233643094,43239.86433717543,89670.26150232836,43241.78748435288,7.33065862229222,3.6747855878731253,3.655873034419095
89673.29279546406,43243.86715326675,89667.05714067545,43240.033472751886,89670.16549334292,43241.94448803872,7.31987000791943,3.67105708699369,3.648812920925741
89673.20096098656,43244.01302443227,89666.96074134807,43240.20382779299,89670.06895647761,43242.10116718442,7.310972587376588,3.66942098705945,3.641551600317138
89673.14041305399,43244.11426436744,89666.8353125559,43240.41949923714,89669.97214644708,43242.25767633612,7.307912264060205,3.6721699866012263,3.635742277458979
89673.1353761662,43244.129120425685,89666.6627074287,43240.72462910468,89669.87968662486,43242.41677213738,7.313412456524741,3.67853925493122,3.634873201593521
89673.17994740096,43244.0439191181,89666.49866095124,43241.154858156464,89669.79745383156,43242.58133961825,7.279166289545432,3.6851596356750864,3.5940066538703457
89673.22703235588,43243.90042384951,89666.34447513016,43241.6411994831,89669.73129181036,43242.75294811562,7.243872493616336,3.679252984161,3.5646195094553357
89673.20583667948,43243.84643356376,89666.253618891,43242.03875347333,89669.68537755824,43242.931037692266,7.1833863525474175,3.637524161550614,3.5458621909968033
89673.07343081417,43244.0639900667,89666.2242838132,43242.15824864659,89669.65008223015,43243.11163956295,7.109336475421127,3.5533487036494726,3.555987771771654
89672.82054346506,43244.54426568327,89666.26879690099,43241.98936344166,89669.59789369056,43243.28785042917,7.03227621600445,3.45890891175288,3.5733673042515703
89672.50477962368,43245.071804062456,89666.35993399943,43241.74180541112,89669.51847210588,43243.45364296554,6.989135773048788,3.3965391100995226,3.592596662949265
89672.2191127028,43245.49613229811,89666.43014474859,43241.59329788427,89669.41967929789,43243.60879570314,6.98170942082109,3.3762207882870388,3.605488632534052
89672.00485121665,43245.80310196678,89666.4498108707,43241.58455045736,89669.30930255479,43243.75601420013,6.975288531131996,3.3847527107420374,3.590535820389958
89671.86530437096,43246.007981694434,89666.41919084036,43241.70916892856,89669.19356743431,43243.89909478433,6.9382954523846365,3.403760017729887,3.534535434654749
89671.79623065569,43246.11891991385,89666.33606891795,43241.94744923741,89669.07770663121,43244.04207296446,6.871283272832557,3.421062133729063,3.4502211391034936
89671.7814704204,43246.15061986683,89666.16359704679,43242.2351211773,89668.96683561422,43244.18892358764,6.8477464345075365,3.430804772059283,3.4169416624482536
89671.76516292132,43246.1739383501,89665.98769325131,43242.52485590093,89668.86660660185,43244.3431879502,6.833370947694336,3.428305086171779,3.405065861522557
89671.66634248095,43246.32301630956,89665.89146566168,43242.68732681888,89668.77614553255,43244.50344697615,6.824034023272199,3.4152702615763526,3.4087637616958473
89671.46367459197,43246.635646638,89665.89409396541,43242.683622423945,89668.67825837074,43244.65916513979,6.829254992011691,3.415409585726654,3.413845406285037
89671.22953580643,43246.98419402371,89665.92211824897,43242.641938850575,89668.56459843092,43244.80381702427,6.85739463114588,3.4432448468040793,3.4141497843418
89671.0435035803,43247.26203611044,89665.8998421947,43242.67307528584,89668.44198407797,43244.9410357845,6.893171541585876,3.4863944461279313,3.406777095457945
89670.91363898655,43247.47062986607,89665.81850195433,43242.772122242764,89668.31693293591,43245.07605465938,6.930829334463192,3.532261702350826,3.3985676321123663
89670.80593908594,43247.65028744879,89665.71273935931,43242.89776271221,89668.1917234896,43245.21092669213,6.966144904268228,3.5755564721189765,3.390588432149252
89670.69716038101,43247.82864465748,89665.60667018215,43243.024182972695,89668.0660123926,43245.345331004566,6.9997101758059435,3.617980988841068,3.3817291869648756
89670.58161995492,43248.0149011917,89665.50677545341,43243.14405562896,89667.93938933063,43245.478876087145,7.034144099365905,3.6623497925341173,3.371794306831788
89670.45860186,43248.21095771824,89665.41362564445,43243.2562395565,89667.81145078337,43245.61116095639,7.071139729762284,3.710303495057252,3.360836234705032
89670.32817199414,43248.418112169005,89665.32716088911,43243.36046091847,89667.68179766074,43245.741765273946,7.1126611225856085,3.7637919463203,3.348869176265309
89670.18002367426,43248.6272813276,89665.21452747591,43243.4219000952,89667.55001944915,43245.870224150814,7.1938964595312465,3.810286931474333,3.3836095280569136
89669.99416196038,43248.81712876388,89665.09763988975,43243.459800754,89667.41574910926,43245.99607428493,7.257884801638664,3.8218531112568916,3.4360316903817725
89669.79810268365,43249.01677349498,89664.99558527817,43243.49278074397,89667.27861599503,43246.1187966669,7.3197451692860875,3.8400628732070805,3.479682296079007
89669.59135211463,43249.22740021415,89664.90875024356,43243.52070812674,89667.13826642088,43246.237824665885,7.381943840441204,3.8671942516065965,3.514749588834608
89669.37288833459,43249.45006119423,89664.83736114163,43243.54349711008,89666.99437214276,43246.35253915495,7.447046810538117,3.905378606312305,3.5416682042258123
89669.07237934505,43249.58879948166,89664.78144337551,43243.56112096468,89666.84664198132,43246.46226623275,7.398989106912355,3.8378531718654,3.561135935046955
89668.750885235,43249.71501616576,89664.7407693251,43243.57361581853,89666.69483667512,43246.566278848826,7.334700255583719,3.760569421200479,3.5741308343832396
89668.42090013034,43249.84469656227,89664.7148035029,43243.58108116686,89666.53878660328,43246.66380390831,7.27791385185477,3.696001813411391,3.581912038443379
89668.08250018046,43249.97783287698,89664.7026204067,43243.58373555226,89666.37841133015,43246.75403651504,7.232431671539693,3.6464752560543383,3.585956415485355
89667.73167566436,43250.10427467593,89664.70241355711,43243.5822706066,89666.2137390256,43246.83616273674,7.191172782981692,3.6034271584613853,3.5877456245203065
89667.3753939598,43250.228623644936,89664.7098384326,43243.57864775811,89666.04491788104,43246.90937909523,7.164311939322621,3.575968536898562,3.5883434024240595
89667.0205653582,43250.35142526559,89664.71759758856,43243.575900604046,89665.87230490141,43246.97314483257,7.1562137326329225,3.5680920336693998,3.5881216989635223
89666.66754458375,43250.45481871578,89664.71878501822,43243.5765987778,89665.69652952743,43247.02759448982,7.148956102778163,3.562125227250351,3.5868308755278124
89666.32047490324,43250.5145912468,89664.7047674358,43243.58352939512,89665.51818166021,43247.07291789575,7.1168904032732225,3.533948203235821,3.582942200037402
89666.0030658288,43250.5681990138,89664.66278693352,43243.59972192282,89665.3379541303,43247.11009635716,7.096197607490954,3.521483715044916,3.5747138924460375
89665.72304565471,43250.615273426185,89664.58341677304,43243.62615291209,89665.15655590141,43247.141091138816,7.0814235538144,3.5200643753294263,3.561359178484974
89665.47965980133,43250.65706434367,89664.46668490989,43243.660560978205,89664.97450077592,43247.167982727166,7.069453831356827,3.5254611283631583,3.543992702993669
89665.25731870014,43250.69670198627,89664.32430105977,43243.66868987943,89664.79215822063,43247.192862754186,7.089673905842533,3.534581111814881,3.555092794027652
89665.01824499876,43250.72257530227,89664.19551473277,43243.662708606695,89664.60970679662,43247.21692820767,7.107643973212962,3.529371759178877,3.578272214034085
89664.72682724292,43250.74663474735,89664.12055444626,43243.654779789744,89664.4268349272,43247.23750941196,7.11772248993703,3.521925043064083,3.595797446872947
89664.36916044785,43250.77536891435,89664.11458867308,43243.64672055863,89664.24329462754,43247.2507141024,7.1331924247184855,3.526901437253732,3.6062909874647535
89663.96673022732,43250.801313319695,89664.15342793956,43243.643475074015,89664.05930809006,43247.25250003178,7.160272647593509,3.5500206215139793,3.6102520260795288
89663.59079171,43250.819809233326,89664.16195060585,43243.64417732705,89663.875724482,43247.24015335616,7.198327287552443,3.590977984270013,3.60734930328243
89663.31588908973,43250.78797844384,89664.07126731062,43243.63744890826,89663.69289656958,43247.21916459904,7.190317718697596,3.588672024400726,3.6016456942968693
89663.11675482344,43250.75814703271,89663.9053588667,43243.6203266996,89663.51007681066,43247.19810254882,7.181251662825414,3.5817061455306587,3.5995455172947555
89662.88963251981,43250.72831144737,89663.76781570782,43243.60269969759,89663.32694465814,43247.179925837016,7.17952286160153,3.5752317891411782,3.604291072460352
89662.55032484011,43250.68468002496,89663.7443423368,43243.59487200283,89663.14427663785,43247.15769009345,7.1896491972334555,3.5766516066020446,3.612997590631411
89662.11503484516,43250.53784594906,89663.83766127567,43243.606097847085,89662.96356682804,43247.12321362395,7.142588716750215,3.518482690260182,3.6241060264900327
89661.65122416778,43250.36615978614,89663.97197108659,43243.63413583254,89662.78734129643,43247.07046137372,7.120815457101484,3.4860278478019153,3.6347876092995683
89661.24157404689,43250.17247424216,89664.06563944241,43243.66082621292,89662.61663288531,43247.00183835931,7.097669012960893,3.4559685633298898,3.6417004496310024
89660.90963571043,43249.98226510344,89664.08665734057,43243.67387066677,89662.45094286872,43246.9218011677,7.0632362842417695,3.426669995514475,3.6365662887272947
89660.63993650126,43249.82671241304,89664.03138639995,43243.67269802596,89662.28914591228,43246.83413117357,7.026651086547151,3.416933443340625,3.6097176432065265
89660.42781070374,43249.705361758446,89663.90060768822,43243.65894027423,89662.12978881312,43246.74208547414,6.972770730508056,3.41727022957435,3.555500500933707
89660.2722025972,43249.61775793954,89663.6973147152,43243.63234519943,89661.97116997026,43246.6487693001,6.896126354054122,3.4207285299767407,3.4753978240773815
89660.17112029495,43249.561731947375,89663.44516668718,43243.56513046786,89661.81148499863,43246.55729733275,6.832174550076331,3.4230722625481795,3.409102287528152
89660.11115717649,43249.52712654191,89663.17385061794,43243.44054001586,89661.64899868132,43246.47092122949,6.813708729861066,3.421307850168506,3.3924008796925595
89660.0607242842,43249.49393442696,89662.89361629868,43243.31446093928,89661.48292173375,43246.39166777865,6.797879798207256,3.4127267606355964,3.3851530375716594
89659.98296908666,43249.44204907535,89662.64166090926,43243.20314341258,89661.31409597752,43246.31843659869,6.781783399420419,3.3954165729555927,3.386366826464827
89659.83927348652,43249.35495753488,89662.45780271362,43243.119944657774,89661.14350290343,43246.24940846843,6.762549880885205,3.3683006659261716,3.3942492149590335
89659.5813066805,43249.2159670249,89662.3941494287,43243.08034477122,89660.97276622258,43246.18074161104,6.749662566957215,3.3389748382108944,3.410687728746321
89659.15266090109,43248.99889006388,89662.51428106205,43243.11099474452,89660.8059095544,43246.10321341622,6.779955855183914,3.3343926519603584,3.4455632032235552
89658.51431616806,43248.632437782246,89662.87262354791,43243.271981586055,89660.65027642221,43246.00533185696,6.908641968474116,3.3858546557643394,3.522787312709777
89657.75789874325,43248.07477154906,89663.37723590346,43243.60094387908,89660.5206140899,43245.87551429721,7.182763000808929,3.531193643289287,3.6515693575196417
89657.1199848647,43247.53555428749,89663.76785932308,43243.88029125611,89660.42681094067,43245.7175397307,7.5865132160093935,3.7736289729450205,3.8128842430643735
89656.71112584835,43247.23081068628,89663.89032888711,43243.91536670749,89660.35356567624,43245.5487479364,7.907788885667662,4.0120696646891085,3.8957192209785534
89656.50021744559,43247.15714278967,89663.67183169564,43243.78583685424,89660.28252581834,43245.378992292855,7.92450343633802,4.179434868010997,3.745068568327023
89656.42342552533,43247.19412972051,89663.3334374522,43243.57240611439,89660.20194839152,43245.2135662078,7.8016118058194674,4.2661301994023955,3.535481606417072
89656.40111481624,43247.23308422526,89662.98577589844,43243.36545775453,89660.11198969351,43245.05304550428,7.636510756476067,4.303854223803782,3.3326565326722846
89656.38172231978,43247.2425964084,89662.65000364286,43243.19601396731,89660.01469201401,43244.89686232345,7.4609771947086045,4.324458023440062,3.136519171268542
89656.34592388158,43247.22571730346,89662.39276083921,43243.01777914458,89659.91156262954,43244.74445923425,7.366884059416657,4.344009816623779,3.0228742427928776
89656.28854391024,43247.18906137141,89662.26960175828,43242.77585055401,89659.80383514131,43244.59526107342,7.432999576256013,4.368646520965834,3.064353055290179
89656.20802743988,43247.135886984455,89662.15495324062,43242.54970272697,89659.69235333854,43244.44884231792,7.509927597787577,4.40008363648502,3.1098439613025577
89656.1065704147,43247.06908721896,89662.04778468209,43242.33784607405,89659.57823340091,43244.304469746414,7.5949107791212995,4.437967289121551,3.1569434899997484
89655.98565476199,43246.989941170425,89661.94995165885,43242.13772176408,89659.46230664988,43244.161541818205,7.688749614965447,4.481846856509588,3.20690275845586
89655.84514789275,43246.89844854795,89661.90754691871,43241.91197760776,89659.34524458834,43244.01954084562,7.849686260452225,4.53197379042437,3.3177124700278555
89655.68347123422,43246.79363490791,89661.89532254578,43241.6834069637,89659.22778111699,43243.87787144336,8.043725900284745,4.5895325607627395,3.454193339522005
89655.50060314043,43246.675499525314,89661.88428168482,43241.47747496836,89659.11066405977,43243.7359159528,8.232302901044314,4.655501199778059,3.576801701266254
89655.29392400608,43246.542418072,89661.88423809365,43241.2902007888,89658.9946028722,43243.59309698588,8.427219361377203,4.732179089932792,3.69504027144441
89655.05818011882,43246.39113249016,89661.91330577213,43241.114086129695,89658.88050219695,43243.44870800531,8.651009537267303,4.823692353160164,3.82731718410714
89654.80113764663,43246.20649744613,89661.9343688797,43240.98547923047,89658.76942661448,43243.30198328717,8.839797454287995,4.917674229955511,3.922123224332483
89654.51225048031,43245.98615559339,89661.94665318793,43240.9094893045,89658.66249109464,43243.15222282782,9.002382143573753,5.025502171582154,3.9768799719915986
89654.15826854303,43245.734249242974,89661.94914920809,43240.89298015978,89658.56122129156,43242.99858616053,9.172551892126933,5.183613161337469,3.9889387307894646
89653.7350855018,43245.42453123842,89661.94098468972,43240.94257101751,89658.46760987252,43242.84018336947,9.350120303347872,5.392183308008749,3.957936995339122
89653.45380290912,43244.922959172414,89661.92159575698,43241.06385442389,89658.38427124228,43242.67616777172,9.305708212346287,5.418264443758008,3.887443768588279
89653.31014940598,43244.24999885592,89661.89102628572,43241.26006301925,89658.31458396405,43242.50593731485,9.086867704537317,5.299633563279731,3.7872341412575854
89653.34888908682,43243.424813666206,89661.89907255997,43241.51942498555,89658.2627226419,43242.329493177785,8.759916881077286,5.034430174250057,3.7254867068272293
89653.68606376793,43242.50711532264,89661.92416515358,43241.85744640155,89658.23399495953,43242.14789091261,8.263678687057642,4.56209604242148,3.7015826446361615
89654.09078537191,43241.62896680741,89662.02154583577,43242.27569296795,89658.23341563316,43241.96409675525,7.95708772188851,4.156163803723821,3.800923918164689
89654.69631425173,43240.88875799465,89662.15089581025,43242.76181037362,89658.26260788763,43241.78267869857,7.686294874701389,3.676621346066376,4.009673528635013
89655.04871217087,43240.292807123966,89662.11701748034,43243.134764367,89658.32094496083,43241.6083885735,7.618245266809515,3.526792024206092,4.091453242603423
89655.18826540347,43239.99361126735,89661.98367899221,43243.0592867562,89658.40451817837,43241.4445923304,7.454932061731483,3.5284030321649844,3.926529029566499
89655.1087632288,43240.1685831599,89661.8988548795,43242.40676169193,89658.49169272187,43241.282620290905,7.14946094521732,3.561641571576274,3.5878193736410458
89654.98092915896,43240.6886800519,89661.95149050656,43241.50542051739,89658.53252728976,43241.10464009502,7.018246976084571,3.575873605171661,3.4423733709129105
89654.97178072632,43240.815986689166,89661.93370205737,43241.023086890375,89658.5169587357,43240.92146084482,6.965001013196964,3.546746666403344,3.41825434679362
89655.00192512505,43240.4288918796,89661.96372530177,43241.04116927848,89658.51654900263,43240.737958298894,6.9886726436137305,3.5281869355768243,3.4604857080369067
89655.01408908206,43240.15602857616,89662.01087920126,43240.95069606541,89658.55550903249,43240.55824040519,7.04177309992922,3.5641870911496234,3.4775860087795967
89654.95624367814,43240.434222689946,89662.12360982614,43240.32095014457,89658.58493984761,43240.37692791761,7.168261168529223,3.6291484650359767,3.539112703493246
89654.96948473927,43240.93593377692,89662.15250520049,43239.45382975089,89658.55714781274,43240.19581692052,7.334331282873254,3.6632088788218766,3.6711224040513777
89655.02258602911,43241.02130101798,89662.12846659034,43238.97743203996,89658.49558071252,43240.02244055888,7.393979914290503,3.613781162129132,3.7801987521613705
89655.06871712062,43240.68116872456,89662.17908612917,43238.92263555647,89658.43903791676,43239.84740425218,7.3246014581709975,3.4719195647763454,3.852681893394652
89655.09657252589,43240.187972536536,89662.23092793171,43239.06409748355,89658.40289251014,43239.66706254031,7.222334955410385,3.3471030851274857,3.875231870282899
89654.99613506583,43239.74401569667,89662.2464354742,43239.187515769874,89658.38422593426,43239.48403989133,7.2716262420992575,3.3980504928778577,3.8735757492214
89654.90832735092,43239.37880553246,89662.24637878388,43239.21231128847,89658.37808246589,43239.30013669129,7.339939998331262,3.4706468193195286,3.869293179011734
89654.7398934441,43239.10368398642,89662.23777910329,43239.12914174785,89658.37928340325,43239.11611507836,7.497928879227626,3.6394111895750973,3.858517689652529
89654.56481556552,43238.92471075188,89662.20298722436,43238.93959511021,89658.38274160419,43238.93211545696,7.638186161579101,3.817933219216238,3.820252942362863
89654.47910510779,43238.85448891499,89662.15388913972,43238.645480366285,89658.38340005223,43238.74809128632,7.677629486407999,3.9057444192593698,3.771885067148629
89654.47811604905,43238.8922632181,89662.07687650624,43238.25290964493,89658.37604712966,43238.56423439564,7.6256103684585295,3.911709296137611,3.713901072320919
89654.54202253307,43239.00817317661,89661.94667963874,43237.79120149747,89658.35526358704,43238.38144406995,7.5039967298214485,3.864401209607157,3.639595520214292
89654.63867932514,43239.144347784015,89661.7950193933,43237.3100119782,89658.3174478941,43238.20141291167,7.3876918601816985,3.797691977683884,3.589999882497814
89654.73454289143,43239.2561983619,89661.62950524196,43236.85162498233,89658.26360948652,43238.025490929205,7.302224247212403,3.7375060959770727,3.5647181512353305
89654.81039397848,43239.33368197778,89661.4714300446,43236.423103401066,89658.19572043922,43237.854485370844,7.269172520398147,3.6943819304189787,3.5747905899791683
89654.86154807407,43239.38186077319,89661.3225459095,43236.020239089245,89658.11570117413,43237.688798803545,7.283199392110231,3.6682381645261706,3.6149612275840606
89654.88978366207,43239.406614740576,89661.12416652817,43235.67247780511,89658.02529690038,43237.528535299294,7.267138940320949,3.6549453696791323,3.6121935706418165
89654.89757827877,43239.41287962497,89660.89643465403,43235.37346038029,89657.92602772481,43237.3736014462,7.232094139820502,3.65104937485348,3.581044764967022
89654.89047913457,43239.40226685859,89660.68337867672,43235.09330817458,89657.819184179,43237.223786355054,7.219751383957069,3.6500808952028647,3.569670488754205
89654.86855249494,43239.37894956032,89660.48195344317,43234.82827158783,89657.70584685128,43237.07881781742,7.226267377777603,3.6525121901567665,3.5737551876208364
89654.83434770672,43239.34399642043,89660.28996846316,43234.57602518232,89657.5869158442,43236.93839805866,7.245505335500772,3.6556168876905955,3.589888447810176
89654.78743066773,43239.29660599788,89660.1073616945,43234.33713408016,89657.46314201516,43236.80222417401,7.273103040290868,3.658055753813958,3.6150472864769103
89654.72214986761,43239.230785687214,89659.93937281733,43234.11776403631,89657.33521871422,43236.66993589462,7.304957611888927,3.6586992849009303,3.6462583269879967
89654.62843573929,43239.13691687759,89659.77479796325,43233.94969859915,89657.20444799581,43236.540452597306,7.307001957608893,3.6575218255775908,3.649480132031303
89654.50318448231,43239.01251094477,89659.63408319515,43233.81963801843,89657.07273940298,43236.41191969837,7.300140466494609,3.6559112846478263,3.6442291818467822
89654.36297648546,43238.87377962085,89659.50836098495,43233.70374890776,89656.94200881058,43236.28239494939,7.294120866968989,3.656047353295211,3.6380735136737785
89654.23852914938,43238.75144960589,89659.36666014,43233.57185782487,89656.81246885817,43236.15167685676,7.288751503168374,3.6584127667040596,3.630338736464315
89654.15289217539,43238.66926332349,89659.1858980726,43233.40091227475,89656.68192968017,43236.02196088491,7.286060055621287,3.6611802607775705,3.6248797948437166
89654.11476464581,43238.63495967995,89658.95731007833,43233.18347681159,89656.54796830198,43235.89579857526,7.291701566182759,3.6638072533697397,3.62789431281302
89654.12279018006,43238.64355451032,89658.67529752773,43232.93174506182,89656.4083253449,43235.77598572206,7.3041146162437105,3.666963559292376,3.637151056951334
89654.16098924489,43238.67600022552,89658.31933419986,43232.71565720993,89656.26120045202,43235.66552599482,7.26756641911717,3.6706732636216888,3.5968931554954806
89654.20136520028,43238.70730205704,89657.95759322519,43232.51386169908,89656.10669667523,43235.56563350048,7.243476544321286,3.674284875819984,3.5691916685013023
89654.22377508823,43238.72306027384,89657.61633756862,43232.32683449071,89655.94627945042,43235.47551859704,7.24024754080844,3.6760778310997795,3.5641697097086604
89654.22273354646,43238.72026466832,89657.29954791335,43232.1536772437,89655.78127212262,43235.39409001656,7.2516796025863215,3.673211171088446,3.578468431497876
