idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
241,3.659070286396207,-4.491105243667232,1256,1214,89657.37060471233,43163.22044133744,89660.43085127816,43155.6666176615
242,3.086032124823859,-4.725451583480383,1247,1203,89658.10306655086,43162.93879625323,89661.99778837094,43156.16750245741
243,2.5967603884256647,-4.957641294984097,1221,1193,89658.87299900109,43162.86874474138,89663.52525629643,43156.91681338658
244,2.2435207355355695,-5.053362144814143,1184,1183,89659.59269982735,43163.0448156533,89664.84796964508,43157.982539592835
245,2.086387787585644,-5.064070087728106,1146,1170,89660.18168215474,43163.505891106004,89665.90134833111,43159.21468304096
246,2.354205533456894,-5.054233103653662,1120,1162,89660.40015285923,43164.317552630804,89666.70527361732,43160.42776918365
247,3.8794815998666405,-4.83968776492623,1115,1157,89659.48964241809,43165.805173982495,89667.14339409016,43161.62857252267
248,5.097177632554489,-4.619852173782753,1111,1152,89658.85147604485,43167.21174903063,89667.4460294213,43162.678061732586
249,5.933088382464806,-4.1862563202584715,1107,1135,89658.64042710107,43168.59441857657,89667.48258151,43163.67329648694
250,5.933088382464806,-3.693888637025845,1103,1133,89659.3105063503,43169.73989843759,89667.45459510629,43164.60642935047
251,5.515119986694174,-2.913186427511258,1095,1093,89660.49367615845,43170.72950858038,89667.21401396937,43165.64291750983
252,4.824967458038813,-2.3570175406419134,1071,1123,89662.05230764787,43171.50748844658,89667.23399421401,43166.534457896545
253,4.7210647571066495,-1.7793204091978798,1066,1120,89663.36306870506,43172.55938465113,89667.37447351051,43167.44434420192
254,4.641611338876542,-2.119339373140371,1061,1056,89664.85026661142,43173.45605043995,89668.13363804878,43167.54589591281
255,4.816489824700005,-2.058928388088032,1042,1067,89666.40977554336,43174.35115065117,89668.69919366068,43167.86810042116
256,5.00381428881713,-2.1483227286105606,1034,1045,89668.10372292752,43174.98664584921,89669.35030759485,43167.943983669094
257,4.882805278540608,-2.2902331045603552,1022,1010,89669.85284211714,43175.0362137638,89670.01532178342,43167.86501581621
258,4.738802051022964,-2.4928335226277807,1010,981,89671.52005149577,43174.809779616386,89670.66334844603,43167.629068443064
259,4.597439677876322,-3.0147326724769714,1001,970,89673.0729596796,43174.37392063097,89671.18998755827,43166.99831327416
260,4.510526297952138,-3.525661331777583,992,958,89674.51669574535,43173.817661473644,89671.61032509047,43166.32544409581
261,3.9828364064754798,-4.244707504880118,981,939,89675.63675518075,43172.72927834722,89671.82830936986,43165.43625295862
262,3.265615098255414,-4.635154460935252,968,936,89676.45836100615,43171.4104381103,89672.08753810616,43164.828791902524
263,2.7838248752368018,-4.860885903771861,955,932,89677.21948379895,43170.24835133157,89672.37310149785,43164.33614518781
264,2.4754559000725953,-4.993467485110633,949,926,89677.94137416578,43169.1793595974,89672.67026909295,43163.88783166636
265,2.281111691376465,-5.044566834347273,931,922,89678.6209357886,43168.14721654818,89672.99122167852,43163.45979882613
266,2.1887889418366706,-5.043960773090516,915,918,89679.26951968958,43167.139650319084,89673.32539735615,43163.01896128398
267,2.1648420622508944,-5.053657215202068,906,907,89679.87935666894,43166.130357403366,89673.62685573271,43162.523008811804
268,2.1888024687750285,-5.017966873613608,885,900,89680.44442667489,43165.10440149,89673.93536385789,43162.01092034431
269,2.584500686120622,-4.902236640258345,879,894,89681.27394700718,43164.171334934574,89674.28231587185,43161.49396124723
270,3.255538478794567,-4.7374563323319085,858,891,89682.30241748724,43163.2264398916,89674.63840508097,43160.956884893974
271,4.064704495751292,-4.500671178709803,852,879,89683.40286878933,43162.178333464944,89675.02400704876,43160.40059997054
272,4.620435734558064,-4.291041487801036,846,874,89684.17709255853,43160.9437437942,89675.33927944735,43159.80029038613
273,4.29259945694337,-3.8934891569012566,837,870,89683.97057190644,43159.555322936125,89675.79322671086,43159.17707388323
274,4.012718076457743,-3.36843705926757,817,837,89683.69673241797,43158.20371179159,89676.32107805194,43158.48862197137
275,3.981293891216706,-2.765787938831964,813,830,89683.55507513761,43156.862156402596,89676.86189421349,43157.7132981877
276,3.9757966752938803,-2.2704351462238064,806,803,89683.31707236078,43155.52003499501,89677.2187078677,43156.87109475596
277,4.13125075334716,-2.0210436440696324,791,797,89683.10306070233,43154.140131665,89677.25230537118,43156.042600694316
278,4.464250475456562,-1.9876761115395882,773,783,89682.90562077265,43152.68730009531,89676.99926040124,43155.28388705649
279,4.648098935005457,-1.939454276128474,768,766,89682.41537823774,43151.30009430623,89676.68482378515,43154.54918694502
280,4.786395697659038,-2.0273222125877797,754,751,89681.74195651221,43149.984135212624,89676.18209889943,43153.923010062885
281,4.817286022356354,-2.316256869069426,741,732,89680.86509936006,43148.81709401186,89675.46760913452,43153.481269549826
282,4.9858661370954485,-2.5693152088604716,735,720,89679.99192259261,43147.6520056902,89674.75165481183,43153.09446457897
283,4.825459307530954,-2.7077064282502463,726,714,89678.80858376027,43146.82417861762,89674.08773938843,43152.694631276456
284,4.629750423034005,-2.706233173129546,706,708,89677.5526959866,43146.14505819178,89673.47646927615,43152.244322994055
285,4.714240123650088,-2.636056503180362,691,701,89676.39229809055,43145.342464269386,89672.86024495357,43151.78850655438
286,4.886506173586385,-2.4952269434920433,679,691,89675.1993570918,43144.563376920734,89672.22647189241,43151.31999866559
287,5.185407814881069,-2.483768537965965,664,681,89673.99097589456,43143.77109993313,89671.49238260007,43151.021844548675
288,5.502935451182007,-2.4054490587890163,659,647,89672.74623194795,43143.064562066305,89670.73385437569,43150.71262600852
289,5.448599472942965,-2.310902898966454,653,639,89671.4374137137,43142.82250915971,89669.9213590803,43150.432466807964
290,5.227658077689777,-2.2242313385915593,644,634,89670.18908228031,43142.83042164482,89669.04849432588,43150.19450441124
291,4.88777149348146,-2.279961944821898,623,613,89669.02587842585,43143.01301353758,89668.10887403807,43150.12184646538
292,4.657521532357023,-2.5772423221924736,619,602,89667.96800191705,43143.11722400215,89667.09933204345,43150.29964843139
293,4.370304662531397,-2.9174600834024482,613,589,89666.983701556,43143.28730489797,89666.04025185444,43150.51374369261
294,4.1030651645986085,-3.359152074999442,603,575,89666.07002885792,43143.42989722487,89664.90432125943,43150.800501808335
295,3.822123133266184,-3.8425793549211127,595,565,89665.21310267993,43143.56462286962,89663.67409809136,43151.073226541994
296,3.516213619471967,-4.348612202622666,584,558,89664.40080866471,43143.68997177776,89662.32862864382,43151.276904964034
297,3.151686647811941,-4.667111712095285,579,549,89663.60369939252,43143.82337129328,89660.91723926486,43151.166159576715
298,2.7610061196808378,-4.621145187941407,568,538,89662.81622587914,43143.91721978731,89659.56996457838,43150.54729863268
299,2.3188646425831227,-4.561879859417401,539,522,89661.99336018405,43143.96183669527,89658.24504859347,43149.73200178145
300,2.0145484652791583,-4.68841225348328,530,514,89661.24416595633,43143.78351225706,89656.8771862788,43148.868703590066
301,1.748969901727882,-4.8055275938378,490,502,89660.53084912365,43143.45111442032,89655.62684364161,43147.799926631895
302,1.7240350441692724,-4.82421105449271,480,495,89660.03457159163,43142.84982201522,89654.63025634414,43146.5475109792
303,1.8348423713106377,-4.698902612959177,471,485,89659.71924917716,43142.108705742765,89653.94987913161,43145.175331379694
304,2.003155857464918,-4.529418562246569,462,470,89659.52919092198,43141.30197139095,89653.48874045954,43143.78943732234
305,2.0783379117451597,-4.173168549710536,441,455,89659.32225576529,43140.50204695749,89653.35956148757,43142.380240235085
306,2.218848774422192,-3.777599705767907,437,449,89659.23738253312,43139.65324227572,89653.40108673475,43141.02984887515
307,2.286282398537721,-3.4313284953500545,423,432,89659.13526405809,43138.79833308455,89653.49944476529,43139.761979924835
308,2.415230383604371,-3.2214829405023098,416,425,89659.13978508838,43137.91051668162,89653.54235881468,43138.5748631339
309,2.5186720527153605,-3.0476836929212934,403,411,89659.15735809472,43137.00445222214,89653.60796538707,43137.438683569824
310,2.626275545312516,-2.9202734958065806,394,401,89659.2086722545,43136.07438935737,89653.66893611678,43136.34921619361
311,2.766531419685345,-2.8204577449126145,378,388,89659.31245448151,43135.11543868608,89653.7285113944,43135.29990419836
312,2.995036605855756,-2.73084550258971,371,381,89659.51348240853,43134.12233293223,89653.78998945939,43134.287724531096
313,3.260632367656448,-2.65267177398907,357,366,89659.74810207076,43133.08888667923,89653.8389639995,43133.31081713308
314,3.532011821784897,-2.5421549718019945,343,361,89659.97059690539,43132.00493902373,89653.90706625937,43132.36424159974
315,3.842660777711813,-2.4403296734652336,335,349,89660.19739273295,43130.85805513707,89653.94214331548,43131.44782096752
316,4.0976933569568414,-2.330699314878418,325,342,89660.31386431596,43129.64687028927,89653.95020598017,43130.55686200828
317,4.343734176707566,-2.2111977348909164,319,316,89660.34351622322,43128.3664906108,89653.92358954498,43129.689998756505
318,4.781654635134254,-2.1638294488848033,302,299,89660.45337276113,43126.96319220249,89653.77359685095,43128.86591208498
319,5.182338464876937,-2.1046968239974553,299,310,89660.38495782204,43125.478623141455,89653.57645170127,43128.075761509885
320,5.7267959352234605,-2.2798606370335963,277,282,89660.26783169592,43123.85239183989,89653.10438543066,43127.42892466804
321,5.8200610782811815,-2.370741356652338,262,276,89659.54630930517,43122.39210990178,89652.65945608875,43126.826125835854
322,5.557307030168708,-2.3801023747333927,253,241,89658.36529983666,43121.214688615095,89652.22487661816,43126.24436760671
323,5.204257814195885,-2.3774920697499216,247,235,89657.01304464451,43120.26520201327,89651.73561162094,43125.70869647771
324,4.928429502337923,-2.352238185776061,237,231,89655.64731401103,43119.448201097126,89651.19874379113,43125.211736902806
325,4.918607693919969,-2.2809375521008333,219,224,89654.37943602889,43118.588219210236,89650.62341644843,43124.730349838996
326,4.983122258426766,-2.3366391413085106,206,211,89653.08058733474,43117.812066719336,89649.93051953953,43124.419333918006
327,5.154661050555042,-2.4332268491180105,194,194,89651.76272736226,43117.077638269395,89649.18926593603,43124.2157990315
328,5.328375364151261,-2.650410901121491,187,175,89650.39133958358,43116.47448579724,89648.3991003604,43124.200546445754
329,4.902043730745179,-3.0281241773390697,174,151,89648.8855172896,43116.59291650728,89647.58890581521,43124.416365985286
330,4.496557184689513,-3.272517762290069,168,145,89647.4586644014,43116.826311662524,89646.82760047929,43124.56971426461
331,4.118106201334552,-3.478340469688248,157,134,89646.10949962,43117.1489078178,89646.08499899965,43124.745314978114
332,3.8037809599239214,-3.640355786362735,140,127,89644.83113842542,43117.50722115633,89645.35485709445,43124.932912413926
333,3.6576714014359433,-3.7405678793945967,127,120,89643.59621417955,43117.78541075481,89644.62802596082,43125.11134475018
334,3.597747871202275,-3.758718660527938,111,113,89642.38877541099,43118.05783405233,89643.8905861144,43125.25937308531
335,3.5702795675052195,-3.728934860245473,100,104,89641.20885287152,43118.37151962698,89643.13954677692,43125.410763358086
336,3.626820959006172,-3.6476764699239377,89,92,89640.03608746339,43118.67226749226,89642.36876256438,43125.56261869642
337,3.918551498164473,-3.539818424056395,70,85,89638.80248602375,43118.81837223211,89641.5827715758,43125.739159336605
338,4.104049136583905,-3.399772237405047,62,79,89637.61967887364,43119.12878562633,89640.77876818113,43125.93521567152
339,4.329679339680902,-3.212347063047297,53,70,89636.437621433,43119.46265522676,89639.9485239705,43126.137662764704
340,4.481182045999764,-3.1182012127648893,40,51,89635.31153634962,43119.91654922309,89639.16064982176,43126.46902596034
341,4.571719589191569,-2.9719313675287196,34,43,89634.2446359108,43120.4698350774,89638.34958663526,43126.79881993333
342,4.5525079829034185,-3.079100387235813,27,18,89633.27242692948,43121.15358070093,89637.68864507592,43127.37760380486
343,4.428607612842617,-3.1663149644299398,15,3996,89632.40212629036,43121.95196432988,89637.03692352957,43127.96873285677
344,4.230256972988452,-3.4434574638686897,7,3986,89631.62218107306,43122.830771360175,89636.52630121753,43128.73293188553

