idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
262,4.7991142810,-3.6056484600,262,262,89616.4398749911,43186.3163337602,89624.0989427799,43182.8553053959
263,4.6003297401,-3.7187972489,263,263,89617.0593022511,43187.1053714164,89624.3231212874,43183.0501517099
264,4.3544392533,-3.8383904929,264,264,89617.7859334847,43187.8148156086,89624.5540867689,43183.1980461351
265,3.9681925400,-3.9636176021,265,265,89618.6696900403,43188.3488756260,89624.7965337765,43183.3114757050
266,3.7021343748,-4.0888357648,266,266,89619.4691060096,43188.8425944476,89625.0598959134,43183.4165199948
267,3.5619796907,-4.1582552867,267,267,89620.1803228191,43189.3278850201,89625.3149900704,43183.5627119677
268,3.4445708629,-4.2749003092,268,268,89620.8716836043,43189.7511560258,89625.6396493339,43183.6801809825
269,3.3488758969,-4.4152089534,269,269,89621.5370547344,43190.1256495469,89626.0171164502,43183.7845092246
270,3.3223560284,-4.4997048761,270,270,89622.1472949247,43190.5049365795,89626.4029829950,43183.9418766345
271,3.3362668777,-4.5299271112,271,271,89622.7196917909,43190.8789037446,89626.8023958568,43184.1551744683
272,3.3269649685,-4.5579932611,272,272,89623.2857460270,43191.2025229984,89627.2423094765,43184.3820998479
273,3.3408677001,-4.5651494446,273,273,89623.8196061897,43191.5228220269,89627.7100519055,43184.6402687779
274,3.3534301288,-4.5484677268,274,274,89624.3427709086,43191.8305776772,89628.1865884477,43184.9265892323
275,3.3306549878,-4.5399837410,275,275,89624.8966897020,43192.1106719921,89628.6527517300,43185.1941011624
276,3.2583975314,-4.5697197832,276,276,89625.5041517283,43192.3526203098,89629.1038171634,43185.4012298412
277,3.1456611331,-4.6050144452,277,277,89626.1620057966,43192.5567508606,89629.5212330487,43185.5718697457
278,3.0834187987,-4.6278234989,278,278,89626.8351048972,43192.7972814647,89629.8910501126,43185.7174187109
279,3.0111742616,-4.6965989490,279,279,89627.5606554894,43193.0118362220,89630.2200962445,43185.7773947967
280,2.9180164861,-4.8229050117,280,280,89628.3476731418,43193.1740510642,89630.4893358661,43185.7352913282
281,2.7644351763,-4.9610395495,281,281,89629.1973953515,43193.2230517830,89630.6673194375,43185.6387071890
282,2.5573275377,-5.0971073216,282,282,89630.0845648192,43193.1403727905,89630.7372196926,43185.5138129742
283,2.3484125460,-5.1550027300,283,283,89630.9771952040,43192.9554462121,89630.6908265545,43185.4574975725
284,2.1869057450,-5.2953088873,284,284,89631.8433947381,43192.7025068281,89630.5643897759,43185.3304187853
285,2.0637170212,-5.4278828107,285,285,89632.6465298782,43192.3811225905,89630.4377865252,43185.2225249037
286,1.9047595313,-5.5043969043,286,286,89633.3492934880,43191.9484396661,89630.3798015645,43185.1603827420
287,1.8298764721,-5.5259326518,287,287,89634.0059150230,43191.5356260033,89630.3997863177,43185.1244043079
288,1.7951560555,-5.4690552494,288,288,89634.6204708272,43191.1104533643,89630.5106562828,43185.1206127744
289,1.7561501864,-5.4469846156,289,289,89635.1794611898,43190.6429362716,89630.6412356483,43185.0492201623
290,1.7851048294,-5.4591659208,290,290,89635.7366147671,43190.1931882809,89630.7711421075,43184.9183859180
291,1.7023369230,-5.4423184265,291,291,89636.1740229092,43189.6337838089,89630.9305449564,43184.7807395045
292,1.6954280654,-5.3997061668,292,292,89636.6248620081,43189.1022859487,89631.1121899094,43184.6355896187
293,1.7067558295,-5.3358211876,293,293,89637.0497603880,43188.5608729864,89631.3196750647,43184.4664849699
294,1.8043771244,-5.2645971617,294,294,89637.5046122195,43188.0602237341,89631.5619301732,43184.2320482479
295,1.8817787339,-5.2481391454,295,295,89637.9081257336,43187.5534950450,89631.7952231856,43183.8835970350
296,1.8859898300,-5.3150414023,296,296,89638.2215660740,43187.0258910670,89631.9923164346,43183.4132328023
297,1.9298186305,-5.3465734126,297,297,89638.5500530146,43186.5428130269,89632.2603368086,43182.8842134023
298,2.0072754984,-5.3481799217,298,298,89638.8954817866,43186.1079173622,89632.6039554558,43182.2974815780
299,2.0006454637,-5.4429058710,299,299,89639.1629920483,43185.6658181615,89632.9316686549,43181.5943239348
300,1.9582794687,-5.6290263736,300,300,89639.4014749598,43185.2414659521,89633.2685611198,43180.7744112429
301,1.8833237732,-5.7915855030,301,301,89639.6210266408,43184.8348023479,89633.7360110914,43179.9082595052
302,1.7652595968,-5.7811820132,302,302,89639.8226013802,43184.4348722059,89634.4647371963,43179.1205451216
303,1.6994615154,-5.7474297579,303,303,89640.0794010086,43184.1086826654,89635.3505310667,43178.3559460376
304,1.7840267491,-5.6683120778,304,304,89640.4406957492,43183.9478231628,89636.3943385023,43177.6896807051
305,1.9456974724,-5.4961962009,305,305,89640.8506882426,43183.9021622264,89637.5255699839,43177.2444321321
306,2.0686698058,-5.0530145219,306,306,89641.2583487132,43183.8589714390,89638.7084659203,43177.2094236795
307,2.1919937965,-4.9147902193,307,307,89641.6807843556,43183.8489149747,89639.7101998716,43177.0207984087
308,2.0663688539,-4.8093835689,308,308,89642.0626306875,43183.6261305599,89640.6604993657,43176.8948603131
309,2.1708484261,-4.6114247641,309,309,89642.5150586679,43183.6547900884,89641.5870528669,43176.9363055226
310,2.2218206941,-4.4913682831,310,310,89642.9658960648,43183.6587466099,89642.4646302291,43176.9642982528
311,2.2607768854,-4.3942559147,311,311,89643.4209647630,43183.6774930861,89643.3139010582,43177.0233215423
312,2.3689960649,-4.3090389993,312,312,89643.8743095512,43183.7913812114,89644.1432953550,43177.1187656106
313,2.4435874495,-4.1854344625,313,313,89644.3201063419,43183.8965423443,89644.9534145986,43177.2978415509
314,2.5280481944,-4.1048851398,314,314,89644.7560976270,43184.0356750011,89645.7483980311,43177.4773867698
315,2.6467849824,-3.9914387447,315,315,89645.1767895673,43184.2316088549,89646.5149276480,43177.7296552463
316,2.7355682282,-3.9447141485,316,316,89645.5943119188,43184.4200930800,89647.2693868925,43177.9532316724
317,2.8970153319,-3.8992965215,317,317,89645.9838362436,43184.6992315008,89647.9993186173,43178.2086471196
318,3.0523301225,-3.8744567822,318,318,89646.3640577254,43184.9909017765,89648.7096854961,43178.4733556751
319,3.2139238141,-3.8894674892,319,319,89646.7329768237,43185.3058308690,89649.4094143959,43178.7259486565
320,3.5255343489,-3.7781880408,320,320,89647.0327144401,43185.7738570599,89650.0342689754,43179.1154014494
321,3.5807713511,-3.8244061646,321,321,89647.4307735113,43186.0230266358,89650.6981815181,43179.3776749555
322,3.6664344287,-3.8552066705,322,322,89647.8168021199,43186.3167812919,89651.3349357051,43179.6686371222
323,3.8091949189,-3.8002981508,323,323,89648.1760845289,43186.6761980576,89651.9097009262,43180.0456254296
324,3.8510684133,-3.8324145216,324,324,89648.5866772023,43186.9624931538,89652.5067037469,43180.3542178945
325,3.9310779243,-3.7994372408,325,325,89648.9817137306,43187.2961025876,89653.0521855606,43180.7240310878
326,4.0085688853,-3.7523764901,326,326,89649.3821181636,43187.6406595892,89653.5723451432,43181.1081048837
327,4.0093344326,-3.7133697735,327,327,89649.8297629808,43187.9332518777,89654.0807292862,43181.4858147337
328,4.0271121603,-3.6598774512,328,328,89650.2751566128,43188.2518396335,89654.5667716515,43181.8743911118
329,4.0736713725,-3.5768543928,329,329,89650.7119646525,43188.6045808956,89655.0234119193,43182.2846151559
330,4.1097516359,-3.4802253424,330,330,89651.1630402445,43188.9576579468,89655.4610575820,43182.7018768207
331,4.1162606269,-3.4139451348,331,331,89651.6404373254,43189.2941847335,89655.9063213708,43183.0888457320
332,4.0817914588,-3.3858615375,332,332,89652.1517043544,43189.6033703292,89656.3651191703,43183.4379038536
333,4.0081095515,-3.3650890381,333,333,89652.7063458796,43189.8914530445,89656.8127130206,43183.7675812019
334,3.9258807939,-3.3613360226,334,334,89653.3008726926,43190.1856137359,89657.2469717863,43184.0592909503
335,3.8492732114,-3.3767924186,335,335,89653.9331954194,43190.4916269206,89657.6675117055,43184.3052785336
336,3.8088571812,-3.3985482656,336,336,89654.5947783211,43190.8282232036,89658.0648581061,43184.5111637960
337,3.8235055598,-3.4174861923,337,337,89655.2889683687,43191.2043833611,89658.4307524503,43184.6804923183
338,3.7463931614,-3.6920509988,338,338,89656.0877435344,43191.4745149855,89658.8571712674,43184.5708404888
339,3.5667417301,-4.0954838767,339,339,89656.9797482595,43191.6025278642,89659.2432807388,43184.2822736361
340,4.0303212963,-4.1014691228,340,340,89657.7805677781,43192.2890845765,89659.4330941152,43184.3269760540
341,4.7353509725,-4.2909613395,341,341,89658.7132522591,43193.1450061257,89659.5988989029,43184.1622479760
342,4.7681510336,-4.1106831597,342,342,89659.8245750345,43193.2252664420,89659.7090292902,43184.3471841145
343,4.7149854786,-4.1504185585,343,343,89660.9082498083,43193.0986781201,89659.8516793239,43184.2964597888
344,4.7097247569,-4.2444158492,344,344,89661.9407115873,43192.9166805920,89660.0059406319,43184.1740668328
345,4.6244858447,-4.5524236754,345,345,89662.9066111053,43192.5661377915,89660.0909811689,43183.8318435211
346,4.4447004146,-4.7831261757,346,346,89663.7869020821,43192.0447201570,89660.1513088640,43183.5632553347
347,4.0962679214,-4.9495438852,347,347,89664.5268558163,43191.2985132450,89660.1884516565,43183.3609468303
348,3.5020321316,-5.0693566440,348,348,89665.0405829393,43190.2880891322,89660.1967831425,43183.2165752157
349,2.8864922547,-5.1635061260,349,349,89665.4059759507,43189.2343891771,89660.1645091944,43183.1246019327
350,2.5005924954,-5.2788710731,350,350,89665.7911519247,43188.3283783647,89660.0582580579,43183.0696730748
351,2.4153041228,-5.2841187899,351,351,89666.2963808750,43187.5656650461,89659.9837554273,43183.1575052094
352,2.3694425171,-5.2602518059,352,352,89666.7310691978,43186.7505294481,89659.9231504725,43183.3060442773
353,2.3130596146,-5.4920994824,353,353,89667.0293883643,43185.8965352135,89659.6521438383,43183.3476586509
354,2.4584925853,-5.4418797675,354,354,89667.4023351293,43185.0912215515,89659.6767641691,43183.4385156935
355,2.9824439333,-5.3878112953,355,355,89668.0545698902,43184.3017123171,89659.7276561764,43183.4510181328
356,3.6737527804,-5.3507830981,356,356,89668.7907559547,43183.4278549381,89659.7662828032,43183.3942073349
357,4.2284132686,-5.2731767958,357,357,89669.3046932975,43182.4660748884,89659.8382656817,43183.2827522709
358,4.5063719635,-5.1230578616,358,358,89669.4577976189,43181.4859871330,89659.9674807528,43183.1168778515
359,4.6065262563,-4.8762770041,359,359,89669.3557396889,43180.5316649517,89660.1707316604,43182.8894573923
360,4.6122674007,-4.5288074479,360,360,89669.0861226255,43179.6130881532,89660.4443065816,43182.5927298853
361,4.6211779820,-4.2025709449,361,361,89668.7407365924,43178.7062996816,89660.6676510878,43182.2677369700
362,4.6045324217,-4.1885439227,362,362,89668.2884499436,43177.8278125523,89660.5836812877,43182.0651149439
363,4.6228469612,-4.6484271864,363,363,89667.7882513060,43176.9715587770,89660.0890421991,43182.1367018968
364,4.5367800353,-5.4483477291,364,364,89667.1429913610,43176.2390413568,89659.3504215579,43182.4823283384
365,3.4996695782,-4.7226856255,365,365,89665.7698598265,43176.2393581551,89659.7745937813,43181.8664275651
366,3.2477165249,-4.4066755371,366,366,89665.0087464334,43175.8400808774,89659.8077943689,43181.4561128806
367,3.3740523032,-4.1624007015,367,367,89664.4979400263,43175.2294478345,89659.7222328240,43181.0596060323
368,3.3502858492,-4.1213216593,368,368,89663.8845889572,43174.7845833457,89659.4519378445,43180.7992755967
369,3.4150570585,-4.0393106725,369,369,89663.3270658967,43174.3138439352,89659.1599026267,43180.4946487816
370,3.5023451042,-3.9784620102,370,370,89662.7872716662,43173.8601446949,89658.8132781722,43180.1981136750
371,3.6083186604,-3.9009686209,371,371,89662.2627308942,43173.4176221165,89658.4413551330,43179.8818686128
372,3.6800463785,-3.8912910343,372,372,89661.7141332590,43173.0192066048,89658.0214745633,43179.6290040280
373,3.7139655092,-3.8549802181,373,373,89661.1292155872,43172.6636288887,89657.6150281931,43179.3673164100
374,3.7222035228,-3.8042944378,374,374,89660.5144592888,43172.3430207771,89657.2152482514,43179.1078842703
375,3.7532071685,-3.7021265335,375,375,89659.8902709774,43172.0160987744,89656.8367469632,43178.8174215651
376,3.8320317551,-3.5246970898,376,376,89659.2623873804,43171.6609786359,89656.4842665651,43178.4729903824
377,3.8116860956,-3.4599718342,377,377,89658.5735795370,43171.4164954285,89656.0857905234,43178.2493509714
378,3.8301512771,-3.4413553681,378,378,89657.8749111120,43171.1584035592,89655.6743036248,43178.0889255871
379,3.9909174377,-3.2338946736,379,379,89657.1869285100,43170.7890494416,89655.3175544487,43177.7678280355
380,4.0721517423,-2.9068502800,380,380,89656.4409302784,43170.5249008645,89654.9750179057,43177.3482116549
381,4.0033018859,-2.8089663542,381,381,89655.6442959986,43170.4455107813,89654.5656891453,43177.1718475131
382,3.8703370148,-2.7338889555,382,382,89654.8643141842,43170.4750307008,89654.1238849790,43177.0376190057
383,3.9191307172,-2.6024298220,383,383,89654.1543547979,43170.3600115816,89653.6440603732,43176.8615768905
384,3.8573857941,-2.5606296986,384,384,89653.4840648134,43170.3783095100,89653.1174643718,43176.7858462426
385,3.8960769509,-2.4485566546,385,385,89652.8695495351,43170.3088484020,89652.5596885801,43176.6459109531
386,3.8945084463,-2.4279088365,386,386,89652.3028646762,43170.2832942796,89651.9650266618,43176.5966789323
387,3.9057715584,-2.4274112759,387,387,89651.7877564506,43170.2418134094,89651.3383452524,43176.5590307071
388,3.9119118511,-2.4359166935,388,388,89651.3242387092,43170.1974594287,89650.6803445163,43176.5125467203
389,3.9755524914,-2.4467346399,389,389,89650.9215543210,43170.0853047176,89649.9925380134,43176.4400431620
390,3.9411950392,-2.5726127932,390,390,89650.5575410559,43170.0582918752,89649.2555031355,43176.4406417349
391,4.4007107822,-2.6239157029,391,391,89650.3578243592,43169.5394686190,89648.5100962738,43176.3167304686
392,4.4136540356,-2.6947385939,392,392,89650.0952917250,43169.4450158443,89647.7534669653,43176.1565806819
393,4.1515449858,-3.1865362064,393,393,89649.7513029666,43169.5926382301,89646.8253876149,43176.3221593823
394,4.1196488860,-3.3787870447,394,394,89649.5139663189,43169.5144951548,89645.9733272951,43176.1243678247
395,4.4423212323,-3.4185929604,395,395,89649.5115077278,43169.1396786787,89645.1826950928,43175.7013364812
396,4.1814082592,-3.5505525645,396,396,89649.2449422423,43169.2694086806,89644.3410817901,43175.2473155757
397,3.9565015374,-3.5948920335,397,397,89649.0155058576,43169.3661813169,89643.5688331783,43174.5966021018
398,3.8320464850,-3.8420697783,398,398,89648.8789804511,43169.4002760251,89642.6807935952,43173.9251561473
399,3.5811305015,-3.9862082002,399,399,89648.6403980240,43169.4919829899,89641.9482327975,43173.0246221742
400,3.3952176820,-4.1867703543,400,400,89648.4416602843,43169.5002414374,89641.2898068378,43172.0176875365
401,3.3119795031,-4.3415436143,401,401,89648.3337160531,43169.4140709563,89640.8284362132,43170.9131342088
402,3.2100917160,-4.4843475819,402,402,89648.2124418433,43169.2560321348,89640.5371725425,43169.7988371376
403,3.1224668973,-4.5985874017,403,403,89648.1233727539,43169.0237808326,89640.4086506939,43168.7111420222
404,3.0558497530,-4.6790363265,404,404,89648.0832425362,43168.7438048656,89640.4250012943,43167.6576171541
405,3.0090134497,-4.6813980263,405,405,89648.0939367895,43168.4405456918,89640.6148992146,43166.6498961941
406,2.9634780874,-4.7299269885,406,406,89648.1367368981,43168.1283924625,89640.8499704873,43165.6602925991
407,2.9063272153,-4.7408755141,407,407,89648.1974502736,43167.8153755389,89641.2121982977,43164.7031473313
408,2.8100379999,-4.8220872666,408,408,89648.2495473814,43167.4968301040,89641.6119497948,43163.7296515363
409,2.6590649038,-4.8928226587,409,409,89648.2812327144,43167.1646117792,89642.1422454026,43162.7664484646
410,2.6676751270,-4.8801839823,410,410,89648.4584552467,43166.9562222650,89642.8783384760,43161.8736565783
411,2.6826769448,-4.7753638221,411,411,89648.6695474739,43166.7741634335,89643.7674589747,43161.1534961754
412,2.6964812698,-4.6383579160,412,412,89648.9331897427,43166.5867180758,89644.6730235665,43160.6158847980
413,2.6968823870,-4.5045561832,413,413,89649.2429551999,43166.3874265379,89645.5448196992,43160.2080648152
414,2.6901043842,-4.4568299857,414,414,89649.6025865113,43166.1824973217,89646.3296334893,43159.8290376813
415,2.7841441341,-4.4489430506,415,415,89650.0555383157,43166.0696727456,89647.0484655036,43159.4912942733
416,2.8530739569,-4.4490835870,416,416,89650.5416037631,43165.9342562224,89647.7090468437,43159.2038679650
417,2.8518427756,-4.4415635070,417,417,89651.0462334938,43165.7272726236,89648.3110188993,43158.9661797885
418,2.8568397451,-4.4279430841,418,418,89651.5977916900,43165.5113246867,89648.8490156833,43158.7650448724
419,2.8671981137,-4.4195840311,419,419,89652.1924721474,43165.2762734984,89649.3157784940,43158.5813629201
420,2.9289644442,-4.3870855131,420,420,89652.8429340849,43165.0534893779,89649.7258559842,43158.4346971095
421,2.9765825526,-4.3699761225,421,421,89653.4836921884,43164.7888110511,89650.1158340518,43158.2596873780
422,3.0542395315,-4.3374141074,422,422,89654.1026770877,43164.5457166217,89650.5507974615,43158.0633794939
423,3.1957634600,-4.2849689265,423,423,89654.7187769329,43164.3627273775,89651.0359739876,43157.8513281803
424,3.2657889431,-4.2979827862,424,424,89655.2662434639,43164.1309672578,89651.5315858082,43157.5535076443
425,3.2876855463,-4.3389237402,425,425,89655.7571118878,43163.8786765579,89652.0597111940,43157.2082644777
426,3.3129070900,-4.2834730949,426,426,89656.2187871827,43163.6561111984,89652.6842908842,43156.9320999083
427,3.3423385159,-4.2023127132,427,427,89656.6531838632,43163.4681461768,89653.3708624067,43156.6749048278
428,3.3097983847,-4.1865519152,428,428,89657.0354240682,43163.2564726296,89654.0808798767,43156.3669199272
429,3.2683622479,-4.1466850243,429,429,89657.3954119861,43163.0676507650,89654.8520825313,43156.1024227477
430,3.3625161180,-4.0286532396,430,430,89657.7866702271,43163.0368332252,89655.6833814760,43155.9512449714
431,3.3916705918,-3.9668199059,431,431,89658.1505697225,43162.9712969646,89656.5130183394,43155.7973295913
432,3.4342654502,-4.0015904502,432,432,89658.5102377177,43162.9445653033,89657.3409981778,43155.6012123995
433,3.4695713526,-3.9360960282,433,433,89658.8530641015,43162.9371421524,89658.2081578929,43155.5596083275
434,3.4857145613,-3.9378200003,434,434,89659.1718167359,43162.9366962089,89659.0941708401,43155.5135677241
435,3.4839610538,-3.8355984753,435,435,89659.4619603731,43162.9428909666,89660.0046783441,43155.6434794216
436,3.4663858238,-3.7585341375,436,436,89659.7192286021,43162.9550231573,89660.9325160185,43155.8327059717
437,3.5641116807,-3.6525126747,437,437,89659.9057527994,43163.0952848623,89661.8634028080,43156.1492591259
438,3.6461176371,-3.5943230330,438,438,89660.0298364366,43163.2230471771,89662.8024370936,43156.5344997492
439,3.6859971852,-3.6200115013,439,439,89660.1114499457,43163.3058997603,89663.7589067203,43156.9755109883
440,3.7265201502,-3.5645740262,440,440,89660.1572332071,43163.3849928448,89664.6192980075,43157.6187087722
441,3.7765060265,-3.5360706751,441,441,89660.1991298231,43163.4915083838,89665.3806866788,43158.3315426311
442,3.8280298684,-3.3998659894,442,442,89660.2636586249,43163.6452685377,89665.9252564704,43159.1520749778
443,3.9109835091,-3.3659296386,443,443,89660.3209974685,43163.8712932212,89666.4251241540,43159.9098411683
444,4.1338509424,-3.1985315892,444,444,89660.2659291053,43164.2191851160,89666.7094904544,43160.7199922478
445,4.4546116810,-3.2213251759,445,445,89660.1222416209,43164.6519000854,89667.0796271013,43161.4092477898
446,4.2181038948,-3.1187871284,446,446,89660.4938574523,43164.9161011086,89667.2758138851,43162.1169875291
447,4.5105226242,-2.8483152758,447,447,89660.3900906269,43165.4543937665,89667.2687409063,43162.8396919532
448,4.8470843662,-2.2503359316,448,448,89660.2580626416,43166.0697649772,89666.9214740255,43163.6259311834
449,5.0671907702,-1.9290621504,449,449,89660.2601846909,43166.7176125983,89666.8172369727,43164.2778133641
450,5.2123019763,-2.4042070983,450,450,89660.3712769928,43167.4181309716,89667.4519428262,43164.6118198985
451,6.4368321857,-1.8958161489,451,451,89659.5498945531,43168.6334691377,89667.1753735637,43165.2741391260
452,7.3056677537,-2.0479238151,452,452,89659.1723301063,43169.8716106420,89667.5152270496,43165.6424563734
453,6.8574803796,-2.0565473643,453,453,89660.0880155280,43170.6081339577,89667.7331692886,43166.0243020895
454,6.5756653623,-1.7083881859,454,454,89660.9491834101,43171.4074787677,89667.6775044782,43166.5747529536
455,6.3817016474,-1.3187973147,455,455,89661.7977893108,43172.1749131784,89667.6545239969,43167.1752788836
456,6.2460043521,-1.1879838074,456,456,89662.6359802349,43172.8807592949,89667.8885824810,43167.6201177371
457,6.1535165988,-1.5010715824,457,457,89663.4785069457,43173.5334386649,89668.4549561435,43167.7172824079
458,5.7826493003,-2.0864869169,458,458,89664.5216719777,43173.8868454032,89669.1704378607,43167.5376501338
459,5.1337003143,-1.7186841148,459,459,89665.7140746428,43173.9097341302,89669.3295084873,43168.0887539308
460,5.0947809031,-1.6780395109,460,460,89666.5902489753,43174.3632492046,89669.7023539363,43168.3477775628
461,5.0584487478,-1.7681918523,461,461,89667.5146985293,43174.7549733985,89670.1418260409,43168.4540827534
462,4.9545801445,-2.0718718356,462,462,89668.5159629709,43175.0119433234,89670.6355485652,43168.3128102200
463,4.9045248629,-2.2194548515,463,463,89669.5576396712,43175.2364032997,89671.0368718670,43168.2676904284
464,4.8306641344,-2.3491416839,464,464,89670.6693978559,43175.3371691058,89671.3895296517,43168.1935690480
465,4.5878012881,-2.5651622353,465,465,89671.8413176172,43175.1426152641,89671.6810979060,43167.9914463519
466,4.3224194272,-2.7736739041,466,466,89673.0158058719,43174.7709956964,89671.8759476001,43167.7670494026
467,3.9999074806,-3.1043297804,467,467,89674.1053716267,43174.1794568632,89671.9478013758,43167.4107732634
468,3.6906723532,-3.4749816299,468,468,89675.0496464564,43173.4682530658,89671.9119048649,43167.0261125280
469,3.4760053418,-3.8377201265,469,469,89675.8637093759,43172.7525305302,89671.8163832403,43166.6607548139
470,3.3052887216,-4.0707733963,470,470,89676.5407426847,43172.0276809905,89671.7779681271,43166.3954282545
471,3.0213711929,-4.1347177382,471,471,89677.0002188243,43171.2073588533,89671.8660685079,43166.2223704563
472,2.7110432065,-4.3027027691,472,472,89677.3126483313,43170.3896770485,89671.9012414470,43165.9276922722
473,2.4835414384,-4.4224257126,473,473,89677.5902930508,43169.6538764248,89671.9908237714,43165.6118068955
474,2.3433126619,-4.4792546905,474,474,89677.8688278732,43168.9959566477,89672.1531982250,43165.2705032522
475,2.3423057150,-4.5160286359,475,475,89678.2166059021,43168.4374143829,89672.3574600826,43164.8727039691
476,2.3055906607,-4.6765017536,476,476,89678.5009623070,43167.8860742418,89672.4837282892,43164.3445337214
477,2.4639040224,-4.6035397906,477,477,89678.9334846266,43167.4596261339,89672.8401826068,43163.8790629734
478,2.7054252707,-4.5601446873,478,478,89679.4247715815,43167.1028700618,89673.2000505493,43163.3556904711
479,2.7689279747,-4.5391151833,479,479,89679.7579107337,43166.6808636768,89673.5684036089,43162.7953139925
480,2.8492256904,-4.4763315713,480,480,89680.1138036359,43166.2757071234,89673.9826809123,43162.2665771252
481,2.9102429253,-4.3647496576,481,481,89680.4684959704,43165.8528218389,89674.4309635484,43161.7940388520
482,2.9071005869,-4.3268667363,482,482,89680.7847454983,43165.3817191494,89674.8060388529,43161.3092076294
483,2.9279354579,-4.2960738561,483,483,89681.1341617910,43164.9071012479,89675.1584255459,43160.8479280688
484,2.9326913003,-4.2780283643,484,484,89681.4808941661,43164.4022009622,89675.4786861704,43160.4062058100
485,2.9294554210,-4.2443698436,485,485,89681.8275857639,43163.8676820177,89675.7866024181,43159.9985362279
486,2.9076467246,-4.2703599980,486,486,89682.1596483626,43163.2950138389,89676.0157823020,43159.5833174154
487,2.8337632152,-4.4309340313,487,487,89682.4402952435,43162.6671281177,89676.0967459350,43159.1266185138
488,2.9470467185,-4.4655749448,488,488,89682.8723422770,43162.0971633472,89676.2542810479,43158.7582674981
489,2.9045549395,-4.5748179587,489,489,89683.1425801180,43161.4311937024,89676.3194805598,43158.3674816779
490,2.8201517402,-4.7604988639,490,490,89683.3424843377,43160.7407359587,89676.2944443213,43157.9494288259
491,2.9247705692,-4.8334744151,491,491,89683.6885046275,43160.1076355560,89676.3546413489,43157.5768620287
492,3.3477846471,-4.9188791769,492,492,89684.3128861541,43159.5443385919,89676.3846505126,43157.2032255249
493,3.1916973035,-4.9645038116,493,493,89684.3544364091,43158.7935912159,89676.4342118431,43156.8458593416
494,2.8777587665,-4.8220242246,494,494,89684.2054386846,43158.0143539334,89676.6498394168,43156.5312565610
495,2.6999853511,-4.5027317011,495,495,89684.1522037113,43157.2726907295,89677.0247916443,43156.2338788301
496,2.5578786204,-4.4539026826,496,496,89684.0970507775,43156.5407380713,89677.1158030448,43155.8870889796
497,2.0823127801,-4.5368603173,497,497,89683.6702241627,43155.8000585435,89677.0561400041,43155.5405527919
498,1.6313789307,-4.7119192684,498,498,89683.2272862901,43155.1036022183,89676.8850376015,43155.2189868535
499,1.5995864405,-4.6984968775,499,499,89683.1627870599,43154.4219827232,89676.8845165886,43154.9211554075
500,1.5992147464,-4.4811261672,500,500,89683.0859719591,43153.7366267354,89677.0691474676,43154.6131931416
501,1.5601180604,-4.5641803244,501,501,89682.9239656526,43153.0591829462,89676.9400319057,43154.3628576060
502,1.7430296566,-4.5541919162,502,502,89682.9252131940,43152.3275518571,89676.8892227045,43154.1224942931
503,1.6582611134,-4.9383192984,503,503,89682.6133692849,43151.6734221067,89676.4589267510,43154.0478083909
504,1.6270610785,-5.0429834225,504,504,89682.2975251746,43151.0233071329,89676.2961503997,43153.9341479832
505,1.6822701713,-5.0226377254,505,505,89682.0002047889,43150.3555489060,89676.2440022945,43153.7938512120
506,1.6636579736,-5.2920212531,506,506,89681.5806410875,43149.7526968956,89675.9503720671,43153.8370015196
507,1.6845112711,-5.2559891353,507,507,89681.1386059851,43149.1642286327,89675.9093841507,43153.7277563141
508,1.9255442515,-5.2337217109,508,508,89680.8053444343,43148.4659907622,89675.8227457774,43153.6068856010
509,1.9113605222,-5.4829124314,509,509,89680.2592511230,43147.9945586737,89675.5024218839,43153.6556405580
510,2.0347761983,-5.4152021351,510,510,89679.7835632286,43147.4631366154,89675.3390992965,43153.4421764651
511,2.0944001204,-5.3733889055,511,511,89679.2546666527,43147.0187691855,89675.1044672985,43153.2271279264
512,2.1327831682,-5.3098327114,512,512,89678.7070169590,43146.6247830831,89674.8332521780,43152.9798186890
513,2.1634638875,-5.2478606785,513,513,89678.1523707550,43146.2653724416,89674.5183499025,43152.7246002799
514,2.1631542782,-5.1807974724,514,514,89677.5826166563,43145.9568865295,89674.1687055880,43152.4591044997
515,2.1632999052,-5.1427139809,515,515,89677.0153057118,43145.6682166175,89673.7735247857,43152.2156355999
516,2.1920818505,-5.1016035711,516,516,89676.4635522477,43145.3702908231,89673.3515933822,43151.9667716309
517,2.2294632842,-5.0887408769,517,517,89675.9191457134,43145.0777605887,89672.8920974390,43151.7405746254
518,2.2443256040,-5.1676156057,518,518,89675.3624985408,43144.8126686766,89672.3910127000,43151.6028928552
519,2.3139184349,-5.1541968937,519,519,89674.8097636400,43144.5003652098,89671.9535868106,43151.4007275538
520,2.4863893452,-5.0928700377,520,520,89674.2649943350,43144.0970668638,89671.5716194471,43151.1816208023
521,2.5460584307,-5.1775057531,521,521,89673.6416814279,43143.8089851489,89671.1824211903,43151.1305616722
522,2.8084740255,-5.1278977840,522,522,89673.0316067973,43143.3447349151,89670.8857743771,43150.9855071747
523,2.9330650938,-5.0488113041,523,523,89672.3217000189,43143.0387845054,89670.6425214071,43150.8420344707
524,2.9857403509,-4.7950235725,524,524,89671.5416800629,43142.8454846917,89670.4655569561,43150.5514723824
