idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
253,3.5337167986,-3.1353304998,753,777,89681.7345299497,43149.9727731967,89676.4496285583,43154.0404517918
254,3.5971120586,-3.4917796496,749,743,89680.7844167047,43148.7283562552,89675.6967596859,43153.6647650421
255,3.7987247099,-3.5954243110,734,739,89679.9371018046,43147.6011490063,89674.9689315289,43153.0775277237
256,3.6223955719,-3.8792519638,724,714,89678.6860342606,43146.7574193125,89674.1538074395,43152.7351810836
257,3.4530462433,-3.8922449498,702,708,89677.2972453885,43145.9805949151,89673.5456412801,43152.2955588362
258,3.5811358923,-3.7799203280,687,698,89676.1751860842,43145.1896059173,89672.7411538910,43151.7005637251
259,3.7284824897,-3.6799742781,677,688,89674.9511933266,43144.4133003245,89671.9785328788,43151.1992064205
260,4.0508334006,-3.7243739657,662,670,89673.6395027772,43143.5320094858,89671.2271101488,43150.9235053693
261,4.2134304066,-3.6499009089,656,667,89672.1116625735,43142.9327494622,89670.5624689630,43150.6419633349
262,4.0713642438,-3.5521935490,646,638,89670.5156991725,43142.8142454714,89669.8430395915,43150.4080694427
263,3.7831303875,-3.3979892229,622,633,89668.9663144329,43143.0161690005,89669.0569792048,43150.1967162468
264,3.6608549067,-3.2977830270,617,628,89667.5298459983,43143.1914478713,89668.1484252376,43150.1225373683
265,3.5816733356,-3.3654202485,603,602,89666.2068157606,43143.4085953257,89667.1253528687,43150.2946971872
266,3.5554453076,-3.4443531526,593,587,89665.0232588700,43143.5964307281,89665.9446883091,43150.5353172578
267,3.5288266597,-3.6248532321,581,572,89664.0090287425,43143.7510252634,89664.5924739817,43150.8808729228
268,3.4572889697,-3.8383913877,571,561,89663.1614989241,43143.8828188694,89663.0519376612,43151.1776765244
269,3.3886226913,-4.0249808500,545,552,89662.4600835234,43143.9358073549,89661.3373316695,43151.2639002680
270,3.2675418573,-3.7219202375,537,539,89661.8668580739,43143.9686397985,89659.6539850361,43150.5985548276
271,3.2280757990,-3.4350888096,530,522,89661.2559566070,43143.7877297642,89658.2420034312,43149.7302754186
272,3.2150338661,-3.4346808238,527,512,89660.9876255745,43143.6920098174,89656.5775073908,43148.6689127765
273,3.0956147063,-3.5155611240,489,498,89660.5325427549,43143.4537472417,89655.2507265244,43147.4299342552
274,3.0696286661,-3.4862003771,481,491,89660.1572805357,43142.9898143557,89654.3091801229,43145.9526872867
275,3.0248383939,-3.4746092047,474,477,89659.8188592337,43142.4013073551,89653.6376780514,43144.4102419678
276,3.0428424286,-3.3442488267,465,458,89659.6138139324,43141.6595688483,89653.3351665772,43142.8315424370
277,2.9430299443,-3.0540498416,444,449,89659.3643109872,43140.7824778363,89653.3900476385,43141.3051090629
278,2.9042230380,-2.8528824314,437,432,89659.2496015569,43139.7569411012,89653.4949833878,43139.9261543203
279,2.8095762091,-2.7883428678,421,425,89659.1366049942,43138.6771780673,89653.5389023630,43138.6279516021
280,2.7967660495,-2.7367382904,412,410,89659.1395926142,43137.6198455791,89653.6136108549,43137.3314086268
281,2.7724965642,-2.7524722751,399,396,89659.1793356051,43136.6090020779,89653.6887564184,43135.9935178216
282,2.7015262210,-2.8250020141,387,384,89659.2431404542,43135.4438981537,89653.7552845921,43134.7912478875
283,2.7925028769,-2.9107829007,372,368,89659.4742237993,43134.3360904734,89653.8257926551,43133.5469806774
284,2.8873295586,-2.9938618802,357,361,89659.7384212985,43133.1342331932,89653.9047459245,43132.3881471583
285,3.0185300638,-3.0644250640,341,348,89660.0166941695,43131.7807537986,89653.9448836077,43131.4127054469
286,3.1912045416,-3.1180814116,331,340,89660.2457700928,43130.4130388788,89653.9367777773,43130.4739092468
287,3.3396134199,-3.1513733859,321,315,89660.3548376835,43129.0371367377,89653.8830413298,43129.5358968689
288,3.6072653504,-3.2319486505,303,291,89660.4443305216,43127.4320322656,89653.7372242307,43128.7697816266
289,3.9513939356,-3.2470954046,299,309,89660.4049616312,43125.7918661459,89653.5611927543,43128.0236986531
290,4.4954533327,-3.4813821900,280,282,89660.3022118799,43123.9882026280,89653.1181845860,43127.4551402964
291,4.5926461996,-3.5974720506,262,276,89659.5707347880,43122.4206998832,89652.7000200136,43126.8784252497
292,4.3051307820,-3.6411462707,253,241,89658.3892371680,43121.2315581741,89652.2396811764,43126.2640804150
293,3.9155539530,-3.6721295835,246,234,89657.0362402356,43120.2802481661,89651.7208618167,43125.6950144320
294,3.5958652665,-3.6826970964,225,231,89655.5939355579,43119.4101535495,89651.1994201712,43125.2123690390
295,3.5727199813,-3.6432327304,216,228,89654.2021144069,43118.4755379231,89650.7195983970,43124.7955106902
296,3.7148189502,-3.6785788945,204,214,89652.6275397762,43117.5766022202,89650.2889683820,43124.5904040085
297,4.2058189495,-3.6706024968,190,200,89651.0373945431,43116.6331012279,89649.7450240038,43124.4027725974
298,4.1788065673,-3.6369716946,176,181,89649.3837191166,43116.4561247142,89649.0594738090,43124.2651742608
299,3.8610784252,-3.6188234154,169,158,89647.8249044014,43116.7595246779,89648.2998228900,43124.2243343857
300,3.6752083058,-3.7541064382,158,150,89646.2561660130,43117.1073473039,89647.5942608846,43124.4151663822
301,3.5668078507,-3.7567100036,140,143,89644.9373629856,43117.4816781813,89646.6174364801,43124.6098803961
302,3.5842773948,-3.7720574792,128,128,89643.7239017408,43117.7568935114,89645.5115380447,43124.8927199684
303,3.6156972635,-3.7515812718,113,117,89642.5836351149,43118.0137970818,89644.3272217324,43125.1717785518
304,3.5995865308,-3.7080545835,102,103,89641.4990549483,43118.2884896804,89643.0925838644,43125.4202695599
305,3.5233167547,-3.6866684119,92,87,89640.3646737389,43118.6154733835,89641.9143903107,43125.6569408903
306,3.6511544923,-3.7059925448,71,79,89639.0436342588,43118.7875155910,89640.9012856535,43125.9062755827
307,3.7094228792,-3.6767170711,62,71,89637.6347864066,43119.1247172972,89640.0050215664,43126.1202193273
308,3.8037187499,-3.7202080223,49,52,89636.1413733141,43119.5824829970,89639.2810545512,43126.4200173336
309,3.9227527797,-3.6821156551,35,46,89634.6369942546,43120.2122977191,89638.6310652823,43126.6838833467
310,3.9102621984,-3.6756776536,26,22,89633.2945949873,43121.1331151397,89638.0501684504,43127.0433608601
311,3.8490562373,-3.7156606944,11,15,89632.1078695480,43122.2519247501,89637.5541676095,43127.5019513865
